% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
-0.0050000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-4.7434E-20,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
1.8974E-19,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-1.5378E-20,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-6.7763E-21,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-1.4997E-19,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-1.6263E-19,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-3.7587E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,3.0708E-21,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-2.0329E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-6.3426E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7444E-19,4.7434E-19,-0.10000,5.8989E-10,1.3252E-9,-9.8382E-9,4.6691E-12
0.0010000,-1.6664E-19,-0.10000,9.3810E-9,-5.5409E-10,-8.2442E-9,-3.0482E-25
0.0020000,-5.4210E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,7.5560E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-9.8050E-21,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-8.1315E-20,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
1.8010E-19,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0010000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
