% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-2.9226E-23,-1.9842E-23,-2.4925E-9,6.9181E-26
-0.0040000,-0.0050000,-0.099000,-2.0710E-23,-2.9896E-23,-3.0780E-9,8.5432E-26
-0.0030000,-0.0050000,-0.099000,-1.7261E-23,-3.0534E-23,-3.7967E-9,1.0538E-25
-0.0020000,-0.0050000,-0.099000,-1.1981E-23,-3.1687E-23,-4.3447E-9,1.2059E-25
-0.0010000,-0.0050000,-0.099000,-5.6726E-24,-3.2610E-23,-4.6848E-9,1.3003E-25
-4.8052E-20,-0.0050000,-0.099000,-5.6726E-24,-3.2610E-23,-4.8892E-9,1.3570E-25
0.0010000,-0.0050000,-0.099000,1.3530E-23,-3.0974E-23,-4.8485E-9,1.3800E-25
0.0020000,-0.0050000,-0.099000,1.2945E-23,-2.9586E-23,-4.3890E-9,1.2298E-25
0.0030000,-0.0050000,-0.099000,1.2947E-23,-3.1477E-23,-3.9296E-9,1.1036E-25
0.0040000,-0.0050000,-0.099000,2.2532E-23,-2.5034E-23,-3.1769E-9,8.7024E-26
0.0050000,-0.0050000,-0.099000,2.2797E-23,-2.5519E-23,-2.3667E-9,6.4799E-26
-0.0050000,-0.0040000,-0.099000,-2.9226E-23,-1.9842E-23,-3.2074E-9,8.9023E-26
-0.0040000,-0.0040000,-0.099000,-2.6139E-23,-2.3681E-23,-4.0475E-9,1.1234E-25
-0.0030000,-0.0040000,-0.099000,-2.3166E-23,-2.3167E-23,-4.8657E-9,1.3505E-25
-0.0020000,-0.0040000,-0.099000,-2.0499E-23,-2.4168E-23,-5.6127E-9,1.5578E-25
-0.0010000,-0.0040000,-0.099000,-9.1507E-24,-3.0616E-23,-5.8246E-9,1.6166E-25
-8.6221E-20,-0.0040000,-0.099000,2.9672E-24,-3.1510E-23,-6.0173E-9,1.6701E-25
0.0010000,-0.0040000,-0.099000,7.8549E-24,-3.0522E-23,-5.8238E-9,1.6164E-25
0.0020000,-0.0040000,-0.099000,1.4508E-23,-2.8486E-23,-5.4855E-9,1.5225E-25
0.0030000,-0.0040000,-0.099000,2.4146E-23,-2.3140E-23,-4.9461E-9,1.3728E-25
0.0040000,-0.0040000,-0.099000,2.2405E-23,-2.4656E-23,-4.1028E-9,1.1232E-25
0.0050000,-0.0040000,-0.099000,2.8045E-23,-2.2543E-23,-3.2283E-9,8.9603E-26
-0.0050000,-0.0030000,-0.099000,-3.0465E-23,-1.6359E-23,-3.8741E-9,1.0753E-25
-0.0040000,-0.0030000,-0.099000,-3.0465E-23,-1.6359E-23,-4.9718E-9,1.3799E-25
-0.0030000,-0.0030000,-0.099000,-2.2993E-23,-2.1209E-23,-5.6949E-9,1.5806E-25
-0.0020000,-0.0030000,-0.099000,-1.9667E-23,-2.1924E-23,-6.4567E-9,1.7921E-25
-0.0010000,-0.0030000,-0.099000,-1.2383E-23,-2.8799E-23,-7.0627E-9,1.9603E-25
0.0000,-0.0030000,-0.099000,-1.4597E-24,-3.5015E-23,-7.3024E-9,2.0268E-25
0.0010000,-0.0030000,-0.099000,7.6371E-24,-3.1324E-23,-6.9378E-9,1.9256E-25
0.0020000,-0.0030000,-0.099000,1.7836E-23,-2.5444E-23,-6.4315E-9,1.7851E-25
0.0030000,-0.0030000,-0.099000,2.4146E-23,-2.3140E-23,-5.7798E-9,1.6042E-25
0.0040000,-0.0030000,-0.099000,2.4526E-23,-1.9850E-23,-4.8964E-9,1.3590E-25
0.0050000,-0.0030000,-0.099000,3.0862E-23,-1.5699E-23,-3.9039E-9,1.0665E-25
-0.0050000,-0.0020000,-0.099000,-3.1392E-23,-1.5936E-23,-4.2877E-9,1.1901E-25
-0.0040000,-0.0020000,-0.099000,-3.1392E-23,-1.5936E-23,-5.4187E-9,1.5040E-25
-0.0030000,-0.0020000,-0.099000,-2.5476E-23,-1.8369E-23,-6.4387E-9,1.7871E-25
-0.0020000,-0.0020000,-0.099000,-2.9246E-23,-1.9000E-23,-7.6638E-9,2.1271E-25
-0.0010000,-0.0020000,-0.099000,-1.2255E-23,-2.9814E-23,-8.1342E-9,2.2577E-25
1.6941E-21,-0.0020000,-0.099000,-3.1516E-22,1.8519E-22,-8.5677E-9,1.6471E-25
0.0010000,-0.0020000,-0.099000,2.7682E-22,-8.7846E-23,-8.5033E-9,2.9266E-25
0.0020000,-0.0020000,-0.099000,2.0376E-23,-2.3917E-23,-7.5075E-9,2.0837E-25
0.0030000,-0.0020000,-0.099000,2.6207E-23,-2.0874E-23,-6.5222E-9,1.8103E-25
0.0040000,-0.0020000,-0.099000,2.7354E-23,-1.7200E-23,-5.5569E-9,1.5423E-25
0.0050000,-0.0020000,-0.099000,3.1410E-23,-1.5537E-23,-4.4634E-9,1.2389E-25
-0.0050000,-0.0010000,-0.099000,-3.3938E-23,-5.5108E-24,-4.7284E-9,1.3124E-25
-0.0040000,-0.0010000,-0.099000,-2.9796E-23,-6.3753E-24,-5.8515E-9,1.6241E-25
-0.0030000,-0.0010000,-0.099000,-3.0382E-23,-6.1282E-24,-6.9384E-9,1.9258E-25
-0.0020000,-0.0010000,-0.099000,-1.4679E-22,-7.3781E-23,-8.3044E-9,2.4033E-25
-0.0010000,-0.0010000,-0.099000,-1.6235E-9,-1.8492E-9,-5.3282E-9,2.2933E-12
3.7269E-20,-0.0010000,-0.099000,1.8743E-10,-1.3156E-9,-4.9641E-9,3.1907E-12
0.0010000,-0.0010000,-0.099000,1.9473E-9,-1.5890E-9,-5.3729E-9,2.3237E-12
0.0020000,-0.0010000,-0.099000,3.3075E-23,-1.5933E-23,-8.1892E-9,2.2781E-25
0.0030000,-0.0010000,-0.099000,2.8240E-23,-1.1476E-23,-7.0043E-9,1.9441E-25
0.0040000,-0.0010000,-0.099000,3.0359E-23,-5.3186E-24,-5.8847E-9,1.6333E-25
0.0050000,-0.0010000,-0.099000,3.3337E-23,-6.2203E-24,-4.7227E-9,1.3108E-25
-0.0050000,-1.6263E-19,-0.099000,-3.0888E-23,1.3840E-24,-4.9376E-9,1.3705E-25
-0.0040000,-6.8487E-21,-0.099000,-3.0347E-23,-2.2220E-24,-6.0056E-9,1.6669E-25
-0.0030000,-2.7105E-20,-0.099000,-3.8197E-23,-3.2967E-24,-7.3369E-9,2.0364E-25
-0.0020000,5.5505E-20,-0.099000,2.8367E-22,-2.2837E-22,-8.2623E-9,2.4797E-25
-0.0010000,-8.4247E-21,-0.099000,-1.4385E-9,-2.9356E-11,-5.1026E-9,3.1889E-12
2.7105E-20,2.7105E-20,-0.099000,2.1362E-11,9.2842E-12,-4.8122E-9,3.8997E-12
0.0010000,-1.3553E-20,-0.099000,1.3960E-9,-4.7859E-11,-5.0133E-9,3.1904E-12
0.0020000,-1.5407E-32,-0.099000,6.1010E-22,-5.8151E-22,-8.7261E-9,3.7358E-25
0.0030000,5.4210E-20,-0.099000,4.1864E-23,2.3393E-24,-7.2178E-9,2.0033E-25
0.0040000,-1.2197E-19,-0.099000,3.0839E-23,4.7587E-24,-6.0185E-9,1.6705E-25
0.0050000,-1.8129E-19,-0.099000,3.2416E-23,3.8552E-24,-4.8425E-9,1.3441E-25
-0.0050000,0.0010000,-0.099000,-3.2442E-23,1.1037E-23,-4.8366E-9,1.3424E-25
-0.0040000,0.0010000,-0.099000,-3.0623E-23,6.2975E-24,-5.9649E-9,1.6556E-25
-0.0030000,0.0010000,-0.099000,-3.4032E-23,7.4939E-24,-6.9408E-9,1.9265E-25
-0.0020000,0.0010000,-0.099000,-3.4032E-23,7.4939E-24,-8.1670E-9,2.2668E-25
-0.0010000,0.0010000,-0.099000,-1.8698E-9,1.3525E-9,-5.3269E-9,2.3005E-12
-1.3553E-19,0.0010000,-0.099000,-2.4739E-11,1.6565E-9,-5.1506E-9,3.1192E-12
0.0010000,0.0010000,-0.099000,1.9087E-9,1.5982E-9,-5.3332E-9,2.3090E-12
0.0020000,0.0010000,-0.099000,3.2217E-23,2.1627E-23,-8.1848E-9,2.2717E-25
0.0030000,0.0010000,-0.099000,3.0559E-23,9.0120E-24,-6.9358E-9,1.9251E-25
0.0040000,0.0010000,-0.099000,3.0559E-23,9.0120E-24,-5.8348E-9,1.6195E-25
0.0050000,0.0010000,-0.099000,3.3095E-23,4.8471E-24,-4.6839E-9,1.3000E-25
-0.0050000,0.0020000,-0.099000,-3.2442E-23,1.1037E-23,-4.4390E-9,1.2321E-25
-0.0040000,0.0020000,-0.099000,-2.6745E-23,1.3431E-23,-5.5114E-9,1.5297E-25
-0.0030000,0.0020000,-0.099000,-2.3213E-23,1.9342E-23,-6.3986E-9,1.7760E-25
-0.0020000,0.0020000,-0.099000,-3.0894E-23,2.6195E-23,-7.4473E-9,2.0670E-25
-0.0010000,0.0020000,-0.099000,-3.3422E-22,-2.8679E-22,-8.1053E-9,5.6337E-26
4.1909E-19,0.0020000,-0.099000,4.2291E-22,-3.6769E-23,-8.6200E-9,-3.2526E-25
0.0010000,0.0020000,-0.099000,1.6197E-23,3.2747E-23,-8.0959E-9,2.2471E-25
0.0020000,0.0020000,-0.099000,1.6197E-23,3.2747E-23,-7.5124E-9,2.0851E-25
0.0030000,0.0020000,-0.099000,2.5825E-23,1.6810E-23,-6.4654E-9,1.7945E-25
0.0040000,0.0020000,-0.099000,2.9107E-23,1.4166E-23,-5.3700E-9,1.4905E-25
0.0050000,0.0020000,-0.099000,2.9107E-23,1.4166E-23,-4.3213E-9,1.1994E-25
-0.0050000,0.0030000,-0.099000,-2.8295E-23,2.0989E-23,-3.8585E-9,1.0710E-25
-0.0040000,0.0030000,-0.099000,-2.3407E-23,2.5126E-23,-4.8880E-9,1.3567E-25
-0.0030000,0.0030000,-0.099000,-2.4299E-23,1.9820E-23,-5.7017E-9,1.5825E-25
-0.0020000,0.0030000,-0.099000,-2.0154E-23,2.1402E-23,-6.4304E-9,1.7848E-25
-0.0010000,0.0030000,-0.099000,-9.8450E-24,2.9711E-23,-6.8510E-9,1.9015E-25
6.9397E-20,0.0030000,-0.099000,-4.8768E-24,2.9862E-23,-7.1023E-9,1.9713E-25
0.0010000,0.0030000,-0.099000,1.4665E-23,2.8331E-23,-6.9106E-9,1.9181E-25
0.0020000,0.0030000,-0.099000,1.6802E-23,2.4268E-23,-6.3536E-9,1.7635E-25
0.0030000,0.0030000,-0.099000,2.0482E-23,2.3406E-23,-5.6381E-9,1.5649E-25
0.0040000,0.0030000,-0.099000,2.9199E-23,1.8222E-23,-4.7314E-9,1.3132E-25
0.0050000,0.0030000,-0.099000,2.8774E-23,1.8110E-23,-3.7956E-9,1.0535E-25
-0.0050000,0.0040000,-0.099000,-2.8295E-23,2.0989E-23,-3.1023E-9,8.6106E-26
-0.0040000,0.0040000,-0.099000,-2.2715E-23,2.4650E-23,-3.9875E-9,1.1067E-25
-0.0030000,0.0040000,-0.099000,-2.0029E-23,2.5975E-23,-4.7973E-9,1.3315E-25
-0.0020000,0.0040000,-0.099000,-1.2412E-23,3.2873E-23,-5.4381E-9,1.5094E-25
-0.0010000,0.0040000,-0.099000,-9.8440E-24,3.0078E-23,-5.7757E-9,1.6031E-25
1.8575E-20,0.0040000,-0.099000,-5.2815E-24,3.0931E-23,-6.0209E-9,1.6711E-25
0.0010000,0.0040000,-0.099000,1.4214E-23,2.7393E-23,-5.8925E-9,1.6355E-25
0.0020000,0.0040000,-0.099000,1.4214E-23,2.7393E-23,-5.3804E-9,1.4934E-25
0.0030000,0.0040000,-0.099000,1.8022E-23,2.8419E-23,-4.7397E-9,1.3155E-25
0.0040000,0.0040000,-0.099000,2.9199E-23,1.8222E-23,-4.0748E-9,1.1310E-25
0.0050000,0.0040000,-0.099000,2.9315E-23,2.1256E-23,-3.1385E-9,8.7111E-26
-0.0050000,0.0050000,-0.099000,-2.1595E-23,2.8262E-23,-2.3419E-9,6.5000E-26
-0.0040000,0.0050000,-0.099000,-2.1595E-23,2.8262E-23,-3.1199E-9,8.6595E-26
-0.0030000,0.0050000,-0.099000,-1.2076E-23,3.1819E-23,-3.8166E-9,1.0593E-25
-0.0020000,0.0050000,-0.099000,-1.2412E-23,3.2873E-23,-4.2537E-9,1.1807E-25
-0.0010000,0.0050000,-0.099000,-9.8440E-24,3.0078E-23,-4.6921E-9,1.3023E-25
-5.4210E-20,0.0050000,-0.099000,2.7378E-24,3.3487E-23,-4.7086E-9,1.3069E-25
0.0010000,0.0050000,-0.099000,2.7378E-24,3.3487E-23,-4.6099E-9,1.2795E-25
0.0020000,0.0050000,-0.099000,1.8022E-23,2.8419E-23,-4.3651E-9,1.2116E-25
0.0030000,0.0050000,-0.099000,1.4537E-23,3.1035E-23,-3.7487E-9,1.0405E-25
0.0040000,0.0050000,-0.099000,2.2026E-23,2.7467E-23,-3.0224E-9,8.3888E-26
0.0050000,0.0050000,-0.099000,2.9315E-23,2.1256E-23,-2.3727E-9,6.5855E-26
-0.0050000,-0.0050000,-0.098000,-9.8911E-10,-9.0856E-10,-2.4805E-9,2.3831E-12
-0.0040000,-0.0050000,-0.098000,-7.6709E-10,-1.1021E-9,-3.3855E-9,3.2362E-12
-0.0030000,-0.0050000,-0.098000,-6.7573E-10,-1.2323E-9,-4.1398E-9,3.9574E-12
-0.0020000,-0.0050000,-0.098000,-4.8793E-10,-1.0673E-9,-4.7168E-9,4.5393E-12
-0.0010000,-0.0050000,-0.098000,-1.6576E-10,-1.0356E-9,-5.1039E-9,4.8832E-12
-1.0842E-19,-0.0050000,-0.098000,-8.8985E-11,-1.2667E-9,-5.1204E-9,5.0106E-12
0.0010000,-0.0050000,-0.098000,2.7152E-10,-1.1776E-9,-5.0254E-9,4.8934E-12
0.0020000,-0.0050000,-0.098000,4.7441E-10,-1.1050E-9,-4.6512E-9,4.5289E-12
0.0030000,-0.0050000,-0.098000,6.1545E-10,-1.1081E-9,-4.0376E-9,3.9983E-12
0.0040000,-0.0050000,-0.098000,8.1022E-10,-9.2588E-10,-3.3874E-9,3.2822E-12
0.0050000,-0.0050000,-0.098000,9.1170E-10,-8.6947E-10,-2.4947E-9,2.4429E-12
-0.0050000,-0.0040000,-0.098000,-1.0062E-9,-8.0228E-10,-3.3278E-9,3.2160E-12
-0.0040000,-0.0040000,-0.098000,-9.5833E-10,-8.6484E-10,-4.3332E-9,4.1809E-12
-0.0030000,-0.0040000,-0.098000,-7.6616E-10,-9.2270E-10,-5.1474E-9,5.0104E-12
-0.0020000,-0.0040000,-0.098000,-5.1543E-10,-1.0693E-9,-5.7233E-9,5.6225E-12
-0.0010000,-0.0040000,-0.098000,-2.0448E-10,-1.1607E-9,-6.1341E-9,6.0161E-12
5.4210E-20,-0.0040000,-0.098000,6.0374E-11,-1.1396E-9,-6.2769E-9,6.1501E-12
0.0010000,-0.0040000,-0.098000,2.8300E-10,-1.0997E-9,-6.1729E-9,5.9983E-12
0.0020000,-0.0040000,-0.098000,6.0261E-10,-1.0530E-9,-5.7731E-9,5.6167E-12
0.0030000,-0.0040000,-0.098000,7.0197E-10,-9.3203E-10,-5.0806E-9,5.0195E-12
0.0040000,-0.0040000,-0.098000,8.3218E-10,-9.0003E-10,-4.3480E-9,4.2185E-12
0.0050000,-0.0040000,-0.098000,1.0094E-9,-8.1431E-10,-3.3470E-9,3.2950E-12
-0.0050000,-0.0030000,-0.098000,-1.1077E-9,-5.7127E-10,-4.0814E-9,3.9408E-12
-0.0040000,-0.0030000,-0.098000,-9.7517E-10,-6.8928E-10,-5.1511E-9,5.0108E-12
-0.0030000,-0.0030000,-0.098000,-8.3464E-10,-8.3467E-10,-5.9823E-9,5.8414E-12
-0.0020000,-0.0030000,-0.098000,-6.7160E-10,-9.0434E-10,-6.7267E-9,6.5904E-12
-0.0010000,-0.0030000,-0.098000,-2.6414E-10,-9.4202E-10,-7.1256E-9,7.0558E-12
1.3553E-20,-0.0030000,-0.098000,6.2350E-11,-1.1137E-9,-7.2951E-9,7.2457E-12
0.0010000,-0.0030000,-0.098000,2.9537E-10,-1.0013E-9,-7.1319E-9,7.0858E-12
0.0020000,-0.0030000,-0.098000,6.4262E-10,-9.1671E-10,-6.7442E-9,6.5878E-12
0.0030000,-0.0030000,-0.098000,8.1359E-10,-8.3125E-10,-6.0129E-9,5.8966E-12
0.0040000,-0.0030000,-0.098000,9.2393E-10,-6.0900E-10,-5.1155E-9,5.0104E-12
0.0050000,-0.0030000,-0.098000,1.0964E-9,-5.7478E-10,-4.0853E-9,4.0002E-12
-0.0050000,-0.0020000,-0.098000,-1.1251E-9,-5.6447E-10,-4.6824E-9,4.4925E-12
-0.0040000,-0.0020000,-0.098000,-1.0671E-9,-5.9019E-10,-5.7897E-9,5.6146E-12
-0.0030000,-0.0020000,-0.098000,-8.7662E-10,-7.2564E-10,-6.8028E-9,6.5846E-12
