% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-4.3840E-23,-2.9763E-23,-3.7388E-9,1.0377E-25
-0.0040000,-0.0050000,-0.099000,-3.1065E-23,-4.4844E-23,-4.6170E-9,1.2815E-25
-0.0030000,-0.0050000,-0.099000,-2.5891E-23,-4.5800E-23,-5.6951E-9,1.5807E-25
-0.0020000,-0.0050000,-0.099000,-1.7971E-23,-4.7530E-23,-6.5170E-9,1.8088E-25
-0.0010000,-0.0050000,-0.099000,-8.5089E-24,-4.8915E-23,-7.0272E-9,1.9504E-25
-4.8052E-20,-0.0050000,-0.099000,-8.5089E-24,-4.8915E-23,-7.3337E-9,2.0355E-25
0.0010000,-0.0050000,-0.099000,2.0296E-23,-4.6460E-23,-7.2727E-9,2.0700E-25
0.0020000,-0.0050000,-0.099000,1.9418E-23,-4.4379E-23,-6.5836E-9,1.8447E-25
0.0030000,-0.0050000,-0.099000,1.9420E-23,-4.7216E-23,-5.8944E-9,1.6554E-25
0.0040000,-0.0050000,-0.099000,3.3798E-23,-3.7551E-23,-4.7653E-9,1.3054E-25
0.0050000,-0.0050000,-0.099000,3.4195E-23,-3.8278E-23,-3.5500E-9,9.7198E-26
-0.0050000,-0.0040000,-0.099000,-4.3840E-23,-2.9763E-23,-4.8111E-9,1.3353E-25
-0.0040000,-0.0040000,-0.099000,-3.9208E-23,-3.5522E-23,-6.0712E-9,1.6851E-25
-0.0030000,-0.0040000,-0.099000,-3.4749E-23,-3.4750E-23,-7.2986E-9,2.0258E-25
-0.0020000,-0.0040000,-0.099000,-3.0749E-23,-3.6251E-23,-8.4191E-9,2.3368E-25
-0.0010000,-0.0040000,-0.099000,-1.3726E-23,-4.5923E-23,-8.7368E-9,2.4250E-25
-8.6221E-20,-0.0040000,-0.099000,4.4508E-24,-4.7265E-23,-9.0259E-9,2.5052E-25
0.0010000,-0.0040000,-0.099000,1.1782E-23,-4.5783E-23,-8.7356E-9,2.4246E-25
0.0020000,-0.0040000,-0.099000,2.1762E-23,-4.2729E-23,-8.2283E-9,2.2838E-25
0.0030000,-0.0040000,-0.099000,3.6219E-23,-3.4711E-23,-7.4192E-9,2.0592E-25
0.0040000,-0.0040000,-0.099000,3.3607E-23,-3.6984E-23,-6.1542E-9,1.6848E-25
0.0050000,-0.0040000,-0.099000,4.2068E-23,-3.3814E-23,-4.8424E-9,1.3440E-25
-0.0050000,-0.0030000,-0.099000,-4.5697E-23,-2.4538E-23,-5.8112E-9,1.6129E-25
-0.0040000,-0.0030000,-0.099000,-4.5697E-23,-2.4538E-23,-7.4576E-9,2.0699E-25
-0.0030000,-0.0030000,-0.099000,-3.4490E-23,-3.1813E-23,-8.5423E-9,2.3710E-25
-0.0020000,-0.0030000,-0.099000,-2.9501E-23,-3.2886E-23,-9.6850E-9,2.6881E-25
-0.0010000,-0.0030000,-0.099000,-1.8575E-23,-4.3198E-23,-1.0594E-8,2.9405E-25
0.0000,-0.0030000,-0.099000,-2.1896E-24,-5.2523E-23,-1.0954E-8,3.0402E-25
0.0010000,-0.0030000,-0.099000,1.1456E-23,-4.6986E-23,-1.0407E-8,2.8884E-25
0.0020000,-0.0030000,-0.099000,2.6755E-23,-3.8166E-23,-9.6472E-9,2.6776E-25
0.0030000,-0.0030000,-0.099000,3.6219E-23,-3.4711E-23,-8.6697E-9,2.4063E-25
0.0040000,-0.0030000,-0.099000,3.6789E-23,-2.9776E-23,-7.3446E-9,2.0385E-25
0.0050000,-0.0030000,-0.099000,4.6293E-23,-2.3548E-23,-5.8558E-9,1.5998E-25
-0.0050000,-0.0020000,-0.099000,-4.7088E-23,-2.3905E-23,-6.4315E-9,1.7851E-25
-0.0040000,-0.0020000,-0.099000,-4.7088E-23,-2.3905E-23,-8.1281E-9,2.2560E-25
-0.0030000,-0.0020000,-0.099000,-3.8213E-23,-2.7553E-23,-9.6581E-9,2.6807E-25
-0.0020000,-0.0020000,-0.099000,-4.3869E-23,-2.8501E-23,-1.1496E-8,3.1907E-25
-0.0010000,-0.0020000,-0.099000,-1.8383E-23,-4.4721E-23,-1.2201E-8,3.3865E-25
1.6941E-21,-0.0020000,-0.099000,-4.7274E-22,2.7779E-22,-1.2852E-8,2.4706E-25
0.0010000,-0.0020000,-0.099000,4.1523E-22,-1.3177E-22,-1.2755E-8,4.3899E-25
0.0020000,-0.0020000,-0.099000,3.0565E-23,-3.5876E-23,-1.1261E-8,3.1256E-25
0.0030000,-0.0020000,-0.099000,3.9311E-23,-3.1311E-23,-9.7832E-9,2.7154E-25
0.0040000,-0.0020000,-0.099000,4.1031E-23,-2.5799E-23,-8.3353E-9,2.3135E-25
0.0050000,-0.0020000,-0.099000,4.7115E-23,-2.3306E-23,-6.6952E-9,1.8583E-25
-0.0050000,-0.0010000,-0.099000,-5.0906E-23,-8.2662E-24,-7.0926E-9,1.9686E-25
-0.0040000,-0.0010000,-0.099000,-4.4694E-23,-9.5629E-24,-8.7772E-9,2.4362E-25
-0.0030000,-0.0010000,-0.099000,-4.5573E-23,-9.1923E-24,-1.0408E-8,2.8887E-25
-0.0020000,-0.0010000,-0.099000,-2.2018E-22,-1.1067E-22,-1.2457E-8,3.6050E-25
-0.0010000,-0.0010000,-0.099000,-2.4352E-9,-2.7738E-9,-7.9922E-9,3.4399E-12
3.7269E-20,-0.0010000,-0.099000,2.8114E-10,-1.9733E-9,-7.4462E-9,4.7860E-12
0.0010000,-0.0010000,-0.099000,2.9209E-9,-2.3834E-9,-8.0594E-9,3.4855E-12
0.0020000,-0.0010000,-0.099000,4.9613E-23,-2.3899E-23,-1.2284E-8,3.4171E-25
0.0030000,-0.0010000,-0.099000,4.2361E-23,-1.7214E-23,-1.0506E-8,2.9161E-25
0.0040000,-0.0010000,-0.099000,4.5539E-23,-7.9779E-24,-8.8270E-9,2.4500E-25
0.0050000,-0.0010000,-0.099000,5.0005E-23,-9.3304E-24,-7.0841E-9,1.9662E-25
-0.0050000,-1.6263E-19,-0.099000,-4.6332E-23,2.0760E-24,-7.4064E-9,2.0557E-25
-0.0040000,-6.8487E-21,-0.099000,-4.5520E-23,-3.3330E-24,-9.0084E-9,2.5003E-25
-0.0030000,-2.7105E-20,-0.099000,-5.7295E-23,-4.9451E-24,-1.1005E-8,3.0546E-25
-0.0020000,5.5505E-20,-0.099000,4.2550E-22,-3.4255E-22,-1.2394E-8,3.7196E-25
-0.0010000,-8.4247E-21,-0.099000,-2.1577E-9,-4.4034E-11,-7.6538E-9,4.7834E-12
2.7105E-20,2.7105E-20,-0.099000,3.2042E-11,1.3926E-11,-7.2183E-9,5.8495E-12
0.0010000,-1.3553E-20,-0.099000,2.0941E-9,-7.1789E-11,-7.5199E-9,4.7857E-12
0.0020000,-1.5407E-32,-0.099000,9.1514E-22,-8.7226E-22,-1.3089E-8,5.6037E-25
0.0030000,5.4210E-20,-0.099000,6.2796E-23,3.5090E-24,-1.0827E-8,3.0050E-25
0.0040000,-1.2197E-19,-0.099000,4.6259E-23,7.1381E-24,-9.0277E-9,2.5057E-25
0.0050000,-1.8129E-19,-0.099000,4.8624E-23,5.7828E-24,-7.2637E-9,2.0161E-25
-0.0050000,0.0010000,-0.099000,-4.8664E-23,1.6555E-23,-7.2550E-9,2.0137E-25
-0.0040000,0.0010000,-0.099000,-4.5935E-23,9.4463E-24,-8.9473E-9,2.4834E-25
-0.0030000,0.0010000,-0.099000,-5.1048E-23,1.1241E-23,-1.0411E-8,2.8897E-25
-0.0020000,0.0010000,-0.099000,-5.1048E-23,1.1241E-23,-1.2250E-8,3.4002E-25
-0.0010000,0.0010000,-0.099000,-2.8048E-9,2.0287E-9,-7.9903E-9,3.4507E-12
-1.3553E-19,0.0010000,-0.099000,-3.7109E-11,2.4848E-9,-7.7260E-9,4.6788E-12
0.0010000,0.0010000,-0.099000,2.8631E-9,2.3973E-9,-7.9997E-9,3.4635E-12
0.0020000,0.0010000,-0.099000,4.8325E-23,3.2441E-23,-1.2277E-8,3.4076E-25
0.0030000,0.0010000,-0.099000,4.5839E-23,1.3518E-23,-1.0404E-8,2.8876E-25
0.0040000,0.0010000,-0.099000,4.5839E-23,1.3518E-23,-8.7522E-9,2.4292E-25
0.0050000,0.0010000,-0.099000,4.9643E-23,7.2706E-24,-7.0259E-9,1.9501E-25
-0.0050000,0.0020000,-0.099000,-4.8664E-23,1.6555E-23,-6.6585E-9,1.8481E-25
-0.0040000,0.0020000,-0.099000,-4.0117E-23,2.0146E-23,-8.2671E-9,2.2946E-25
-0.0030000,0.0020000,-0.099000,-3.4820E-23,2.9013E-23,-9.5979E-9,2.6640E-25
-0.0020000,0.0020000,-0.099000,-4.6340E-23,3.9293E-23,-1.1171E-8,3.1006E-25
-0.0010000,0.0020000,-0.099000,-5.0134E-22,-4.3019E-22,-1.2158E-8,8.4506E-26
4.1909E-19,0.0020000,-0.099000,6.3437E-22,-5.5153E-23,-1.2930E-8,-4.8788E-25
0.0010000,0.0020000,-0.099000,2.4295E-23,4.9120E-23,-1.2144E-8,3.3706E-25
0.0020000,0.0020000,-0.099000,2.4295E-23,4.9120E-23,-1.1269E-8,3.1277E-25
0.0030000,0.0020000,-0.099000,3.8737E-23,2.5214E-23,-9.6981E-9,2.6918E-25
0.0040000,0.0020000,-0.099000,4.3660E-23,2.1249E-23,-8.0550E-9,2.2357E-25
0.0050000,0.0020000,-0.099000,4.3660E-23,2.1249E-23,-6.4819E-9,1.7991E-25
-0.0050000,0.0030000,-0.099000,-4.2443E-23,3.1483E-23,-5.7878E-9,1.6064E-25
-0.0040000,0.0030000,-0.099000,-3.5110E-23,3.7689E-23,-7.3320E-9,2.0350E-25
-0.0030000,0.0030000,-0.099000,-3.6449E-23,2.9729E-23,-8.5525E-9,2.3738E-25
-0.0020000,0.0030000,-0.099000,-3.0230E-23,3.2103E-23,-9.6456E-9,2.6772E-25
-0.0010000,0.0030000,-0.099000,-1.4768E-23,4.4567E-23,-1.0277E-8,2.8523E-25
6.9397E-20,0.0030000,-0.099000,-7.3152E-24,4.4793E-23,-1.0653E-8,2.9569E-25
0.0010000,0.0030000,-0.099000,2.1997E-23,4.2496E-23,-1.0366E-8,2.8771E-25
0.0020000,0.0030000,-0.099000,2.5202E-23,3.6402E-23,-9.5304E-9,2.6452E-25
0.0030000,0.0030000,-0.099000,3.0724E-23,3.5109E-23,-8.4571E-9,2.3473E-25
0.0040000,0.0030000,-0.099000,4.3798E-23,2.7334E-23,-7.0971E-9,1.9698E-25
0.0050000,0.0030000,-0.099000,4.3161E-23,2.7165E-23,-5.6934E-9,1.5802E-25
-0.0050000,0.0040000,-0.099000,-4.2443E-23,3.1483E-23,-4.6535E-9,1.2916E-25
-0.0040000,0.0040000,-0.099000,-3.4072E-23,3.6975E-23,-5.9812E-9,1.6601E-25
-0.0030000,0.0040000,-0.099000,-3.0043E-23,3.8963E-23,-7.1960E-9,1.9973E-25
-0.0020000,0.0040000,-0.099000,-1.8618E-23,4.9310E-23,-8.1572E-9,2.2641E-25
-0.0010000,0.0040000,-0.099000,-1.4766E-23,4.5117E-23,-8.6636E-9,2.4046E-25
1.8575E-20,0.0040000,-0.099000,-7.9223E-24,4.6396E-23,-9.0314E-9,2.5067E-25
0.0010000,0.0040000,-0.099000,2.1322E-23,4.1089E-23,-8.8388E-9,2.4533E-25
0.0020000,0.0040000,-0.099000,2.1322E-23,4.1089E-23,-8.0706E-9,2.2400E-25
0.0030000,0.0040000,-0.099000,2.7033E-23,4.2629E-23,-7.1096E-9,1.9733E-25
0.0040000,0.0040000,-0.099000,4.3798E-23,2.7334E-23,-6.1123E-9,1.6965E-25
0.0050000,0.0040000,-0.099000,4.3972E-23,3.1883E-23,-4.7077E-9,1.3067E-25
-0.0050000,0.0050000,-0.099000,-3.2393E-23,4.2393E-23,-3.5128E-9,9.7500E-26
-0.0040000,0.0050000,-0.099000,-3.2393E-23,4.2393E-23,-4.6799E-9,1.2989E-25
-0.0030000,0.0050000,-0.099000,-1.8114E-23,4.7728E-23,-5.7248E-9,1.5890E-25
-0.0020000,0.0050000,-0.099000,-1.8618E-23,4.9310E-23,-6.3806E-9,1.7710E-25
-0.0010000,0.0050000,-0.099000,-1.4766E-23,4.5117E-23,-7.0381E-9,1.9535E-25
-5.4210E-20,0.0050000,-0.099000,4.1067E-24,5.0230E-23,-7.0629E-9,1.9603E-25
0.0010000,0.0050000,-0.099000,4.1067E-24,5.0230E-23,-6.9149E-9,1.9193E-25
0.0020000,0.0050000,-0.099000,2.7033E-23,4.2629E-23,-6.5477E-9,1.8173E-25
0.0030000,0.0050000,-0.099000,2.1806E-23,4.6553E-23,-5.6231E-9,1.5607E-25
0.0040000,0.0050000,-0.099000,3.3040E-23,4.1201E-23,-4.5336E-9,1.2583E-25
0.0050000,0.0050000,-0.099000,4.3972E-23,3.1883E-23,-3.5590E-9,9.8783E-26
-0.0050000,-0.0050000,-0.098000,-1.4837E-9,-1.3628E-9,-3.7208E-9,3.5747E-12
-0.0040000,-0.0050000,-0.098000,-1.1506E-9,-1.6532E-9,-5.0782E-9,4.8542E-12
-0.0030000,-0.0050000,-0.098000,-1.0136E-9,-1.8485E-9,-6.2098E-9,5.9361E-12
-0.0020000,-0.0050000,-0.098000,-7.3190E-10,-1.6009E-9,-7.0752E-9,6.8089E-12
-0.0010000,-0.0050000,-0.098000,-2.4864E-10,-1.5534E-9,-7.6559E-9,7.3249E-12
-1.0842E-19,-0.0050000,-0.098000,-1.3348E-10,-1.9000E-9,-7.6806E-9,7.5159E-12
0.0010000,-0.0050000,-0.098000,4.0728E-10,-1.7663E-9,-7.5380E-9,7.3402E-12
0.0020000,-0.0050000,-0.098000,7.1162E-10,-1.6576E-9,-6.9768E-9,6.7933E-12
0.0030000,-0.0050000,-0.098000,9.2318E-10,-1.6621E-9,-6.0564E-9,5.9974E-12
0.0040000,-0.0050000,-0.098000,1.2153E-9,-1.3888E-9,-5.0811E-9,4.9232E-12
0.0050000,-0.0050000,-0.098000,1.3675E-9,-1.3042E-9,-3.7421E-9,3.6643E-12
-0.0050000,-0.0040000,-0.098000,-1.5093E-9,-1.2034E-9,-4.9917E-9,4.8240E-12
-0.0040000,-0.0040000,-0.098000,-1.4375E-9,-1.2973E-9,-6.4998E-9,6.2714E-12
-0.0030000,-0.0040000,-0.098000,-1.1492E-9,-1.3841E-9,-7.7211E-9,7.5156E-12
-0.0020000,-0.0040000,-0.098000,-7.7314E-10,-1.6039E-9,-8.5849E-9,8.4337E-12
-0.0010000,-0.0040000,-0.098000,-3.0672E-10,-1.7411E-9,-9.2011E-9,9.0242E-12
5.4210E-20,-0.0040000,-0.098000,9.0560E-11,-1.7094E-9,-9.4153E-9,9.2252E-12
0.0010000,-0.0040000,-0.098000,4.2451E-10,-1.6495E-9,-9.2593E-9,8.9975E-12
0.0020000,-0.0040000,-0.098000,9.0392E-10,-1.5795E-9,-8.6597E-9,8.4250E-12
0.0030000,-0.0040000,-0.098000,1.0530E-9,-1.3980E-9,-7.6209E-9,7.5292E-12
0.0040000,-0.0040000,-0.098000,1.2483E-9,-1.3501E-9,-6.5220E-9,6.3278E-12
0.0050000,-0.0040000,-0.098000,1.5142E-9,-1.2215E-9,-5.0206E-9,4.9425E-12
-0.0050000,-0.0030000,-0.098000,-1.6615E-9,-8.5691E-10,-6.1221E-9,5.9112E-12
-0.0040000,-0.0030000,-0.098000,-1.4628E-9,-1.0339E-9,-7.7267E-9,7.5163E-12
-0.0030000,-0.0030000,-0.098000,-1.2520E-9,-1.2520E-9,-8.9735E-9,8.7620E-12
-0.0020000,-0.0030000,-0.098000,-1.0074E-9,-1.3565E-9,-1.0090E-8,9.8856E-12
-0.0010000,-0.0030000,-0.098000,-3.9622E-10,-1.4130E-9,-1.0688E-8,1.0584E-11
1.3553E-20,-0.0030000,-0.098000,9.3526E-11,-1.6705E-9,-1.0943E-8,1.0869E-11
0.0010000,-0.0030000,-0.098000,4.4305E-10,-1.5020E-9,-1.0698E-8,1.0629E-11
0.0020000,-0.0030000,-0.098000,9.6394E-10,-1.3751E-9,-1.0116E-8,9.8817E-12
0.0030000,-0.0030000,-0.098000,1.2204E-9,-1.2469E-9,-9.0194E-9,8.8449E-12
0.0040000,-0.0030000,-0.098000,1.3859E-9,-9.1350E-10,-7.6732E-9,7.5156E-12
0.0050000,-0.0030000,-0.098000,1.6446E-9,-8.6218E-10,-6.1280E-9,6.0003E-12
-0.0050000,-0.0020000,-0.098000,-1.6876E-9,-8.4670E-10,-7.0236E-9,6.7387E-12
-0.0040000,-0.0020000,-0.098000,-1.6006E-9,-8.8529E-10,-8.6845E-9,8.4219E-12
-0.0030000,-0.0020000,-0.098000,-1.3149E-9,-1.0885E-9,-1.0204E-8,9.8768E-12
