% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-1.6075E-22,-1.0913E-22,-1.3709E-8,3.8049E-25
-0.0040000,-0.0050000,-0.099000,-1.1390E-22,-1.6443E-22,-1.6929E-8,4.6988E-25
-0.0030000,-0.0050000,-0.099000,-9.4935E-23,-1.6793E-22,-2.0882E-8,5.7959E-25
-0.0020000,-0.0050000,-0.099000,-6.5895E-23,-1.7428E-22,-2.3896E-8,6.6324E-25
-0.0010000,-0.0050000,-0.099000,-3.1199E-23,-1.7936E-22,-2.5766E-8,7.1516E-25
-4.8052E-20,-0.0050000,-0.099000,-3.1199E-23,-1.7936E-22,-2.6890E-8,7.4636E-25
0.0010000,-0.0050000,-0.099000,7.4417E-23,-1.7035E-22,-2.6667E-8,7.5900E-25
0.0020000,-0.0050000,-0.099000,7.1199E-23,-1.6272E-22,-2.4140E-8,6.7639E-25
0.0030000,-0.0050000,-0.099000,7.1208E-23,-1.7313E-22,-2.1613E-8,6.0699E-25
0.0040000,-0.0050000,-0.099000,1.2393E-22,-1.3769E-22,-1.7473E-8,4.7863E-25
0.0050000,-0.0050000,-0.099000,1.2538E-22,-1.4035E-22,-1.3017E-8,3.5639E-25
-0.0050000,-0.0040000,-0.099000,-1.6075E-22,-1.0913E-22,-1.7641E-8,4.8963E-25
-0.0040000,-0.0040000,-0.099000,-1.4376E-22,-1.3025E-22,-2.2261E-8,6.1787E-25
-0.0030000,-0.0040000,-0.099000,-1.2741E-22,-1.2742E-22,-2.6762E-8,7.4278E-25
-0.0020000,-0.0040000,-0.099000,-1.1275E-22,-1.3292E-22,-3.0870E-8,8.5681E-25
-0.0010000,-0.0040000,-0.099000,-5.0329E-23,-1.6839E-22,-3.2035E-8,8.8915E-25
-8.6221E-20,-0.0040000,-0.099000,1.6320E-23,-1.7330E-22,-3.3095E-8,9.1857E-25
0.0010000,-0.0040000,-0.099000,4.3202E-23,-1.6787E-22,-3.2031E-8,8.8903E-25
0.0020000,-0.0040000,-0.099000,7.9793E-23,-1.5667E-22,-3.0170E-8,8.3740E-25
0.0030000,-0.0040000,-0.099000,1.3280E-22,-1.2727E-22,-2.7204E-8,7.5505E-25
0.0040000,-0.0040000,-0.099000,1.2322E-22,-1.3561E-22,-2.2565E-8,6.1774E-25
0.0050000,-0.0040000,-0.099000,1.5425E-22,-1.2399E-22,-1.7755E-8,4.9281E-25
-0.0050000,-0.0030000,-0.099000,-1.6756E-22,-8.9973E-23,-2.1308E-8,5.9141E-25
-0.0040000,-0.0030000,-0.099000,-1.6756E-22,-8.9973E-23,-2.7345E-8,7.5897E-25
-0.0030000,-0.0030000,-0.099000,-1.2646E-22,-1.1665E-22,-3.1322E-8,8.6935E-25
-0.0020000,-0.0030000,-0.099000,-1.0817E-22,-1.2058E-22,-3.5512E-8,9.8565E-25
-0.0010000,-0.0030000,-0.099000,-6.8107E-23,-1.5839E-22,-3.8845E-8,1.0782E-24
0.0000,-0.0030000,-0.099000,-8.0285E-24,-1.9258E-22,-4.0163E-8,1.1148E-24
0.0010000,-0.0030000,-0.099000,4.2004E-23,-1.7228E-22,-3.8158E-8,1.0591E-24
0.0020000,-0.0030000,-0.099000,9.8100E-23,-1.3994E-22,-3.5373E-8,9.8180E-25
0.0030000,-0.0030000,-0.099000,1.3280E-22,-1.2727E-22,-3.1789E-8,8.8232E-25
0.0040000,-0.0030000,-0.099000,1.3489E-22,-1.0918E-22,-2.6930E-8,7.4747E-25
0.0050000,-0.0030000,-0.099000,1.6974E-22,-8.6344E-23,-2.1471E-8,5.8660E-25
-0.0050000,-0.0020000,-0.099000,-1.7266E-22,-8.7651E-23,-2.3582E-8,6.5454E-25
-0.0040000,-0.0020000,-0.099000,-1.7266E-22,-8.7651E-23,-2.9803E-8,8.2720E-25
-0.0030000,-0.0020000,-0.099000,-1.4012E-22,-1.0103E-22,-3.5413E-8,9.8291E-25
-0.0020000,-0.0020000,-0.099000,-1.6085E-22,-1.0450E-22,-4.2151E-8,1.1699E-24
-0.0010000,-0.0020000,-0.099000,-6.7405E-23,-1.6398E-22,-4.4738E-8,1.2417E-24
1.6941E-21,-0.0020000,-0.099000,-1.7334E-21,1.0186E-21,-4.7122E-8,9.0589E-25
0.0010000,-0.0020000,-0.099000,1.5225E-21,-4.8316E-22,-4.6768E-8,1.6096E-24
0.0020000,-0.0020000,-0.099000,1.1207E-22,-1.3154E-22,-4.1291E-8,1.1461E-24
0.0030000,-0.0020000,-0.099000,1.4414E-22,-1.1481E-22,-3.5872E-8,9.9564E-25
0.0040000,-0.0020000,-0.099000,1.5045E-22,-9.4597E-23,-3.0563E-8,8.4829E-25
0.0050000,-0.0020000,-0.099000,1.7275E-22,-8.5456E-23,-2.4549E-8,6.8137E-25
-0.0050000,-0.0010000,-0.099000,-1.8666E-22,-3.0310E-23,-2.6006E-8,7.2182E-25
-0.0040000,-0.0010000,-0.099000,-1.6388E-22,-3.5064E-23,-3.2183E-8,8.9326E-25
-0.0030000,-0.0010000,-0.099000,-1.6710E-22,-3.3705E-23,-3.8161E-8,1.0592E-24
-0.0020000,-0.0010000,-0.099000,-8.0732E-22,-4.0579E-22,-4.5674E-8,1.3218E-24
-0.0010000,-0.0010000,-0.099000,-8.9291E-9,-1.0171E-8,-2.9305E-8,1.2613E-11
3.7269E-20,-0.0010000,-0.099000,1.0309E-9,-7.2355E-9,-2.7303E-8,1.7549E-11
0.0010000,-0.0010000,-0.099000,1.0710E-8,-8.7392E-9,-2.9551E-8,1.2780E-11
0.0020000,-0.0010000,-0.099000,1.8192E-22,-8.7630E-23,-4.5040E-8,1.2529E-24
0.0030000,-0.0010000,-0.099000,1.5532E-22,-6.3120E-23,-3.8523E-8,1.0692E-24
0.0040000,-0.0010000,-0.099000,1.6698E-22,-2.9252E-23,-3.2366E-8,8.9833E-25
0.0050000,-0.0010000,-0.099000,1.8335E-22,-3.4211E-23,-2.5975E-8,7.2095E-25
-0.0050000,-1.6263E-19,-0.099000,-1.6988E-22,7.6120E-24,-2.7157E-8,7.5375E-25
-0.0040000,-6.8487E-21,-0.099000,-1.6691E-22,-1.2221E-23,-3.3031E-8,9.1678E-25
-0.0030000,-2.7105E-20,-0.099000,-2.1008E-22,-1.8132E-23,-4.0353E-8,1.1200E-24
-0.0020000,5.5505E-20,-0.099000,1.5602E-21,-1.2560E-21,-4.5443E-8,1.3638E-24
-0.0010000,-8.4247E-21,-0.099000,-7.9117E-9,-1.6146E-10,-2.8064E-8,1.7539E-11
2.7105E-20,2.7105E-20,-0.099000,1.1749E-10,5.1063E-11,-2.6467E-8,2.1448E-11
0.0010000,-1.3553E-20,-0.099000,7.6783E-9,-2.6323E-10,-2.7573E-8,1.7547E-11
0.0020000,-1.5407E-32,-0.099000,3.3555E-21,-3.1983E-21,-4.7993E-8,2.0547E-24
0.0030000,5.4210E-20,-0.099000,2.3025E-22,1.2866E-23,-3.9698E-8,1.1018E-24
0.0040000,-1.2197E-19,-0.099000,1.6962E-22,2.6173E-23,-3.3101E-8,9.1875E-25
0.0050000,-1.8129E-19,-0.099000,1.7829E-22,2.1203E-23,-2.6634E-8,7.3923E-25
-0.0050000,0.0010000,-0.099000,-1.7843E-22,6.0701E-23,-2.6602E-8,7.3834E-25
-0.0040000,0.0010000,-0.099000,-1.6843E-22,3.4636E-23,-3.2807E-8,9.1057E-25
-0.0030000,0.0010000,-0.099000,-1.8718E-22,4.1216E-23,-3.8175E-8,1.0596E-24
-0.0020000,0.0010000,-0.099000,-1.8718E-22,4.1216E-23,-4.4918E-8,1.2467E-24
-0.0010000,0.0010000,-0.099000,-1.0284E-8,7.4385E-9,-2.9298E-8,1.2653E-11
-1.3553E-19,0.0010000,-0.099000,-1.3607E-10,9.1108E-9,-2.8329E-8,1.7156E-11
0.0010000,0.0010000,-0.099000,1.0498E-8,8.7900E-9,-2.9332E-8,1.2700E-11
0.0020000,0.0010000,-0.099000,1.7719E-22,1.1895E-22,-4.5016E-8,1.2495E-24
0.0030000,0.0010000,-0.099000,1.6808E-22,4.9566E-23,-3.8147E-8,1.0588E-24
0.0040000,0.0010000,-0.099000,1.6808E-22,4.9566E-23,-3.2091E-8,8.9072E-25
0.0050000,0.0010000,-0.099000,1.8202E-22,2.6659E-23,-2.5761E-8,7.1502E-25
-0.0050000,0.0020000,-0.099000,-1.7843E-22,6.0701E-23,-2.4415E-8,6.7764E-25
-0.0040000,0.0020000,-0.099000,-1.4710E-22,7.3868E-23,-3.0313E-8,8.4135E-25
-0.0030000,0.0020000,-0.099000,-1.2767E-22,1.0638E-22,-3.5192E-8,9.7678E-25
-0.0020000,0.0020000,-0.099000,-1.6992E-22,1.4407E-22,-4.0960E-8,1.1369E-24
-0.0010000,0.0020000,-0.099000,-1.8382E-21,-1.5774E-21,-4.4579E-8,3.0985E-25
4.1909E-19,0.0020000,-0.099000,2.3260E-21,-2.0223E-22,-4.7410E-8,-1.7889E-24
0.0010000,0.0020000,-0.099000,8.9082E-23,1.8011E-22,-4.4528E-8,1.2359E-24
0.0020000,0.0020000,-0.099000,8.9082E-23,1.8011E-22,-4.1318E-8,1.1468E-24
0.0030000,0.0020000,-0.099000,1.4204E-22,9.2453E-23,-3.5560E-8,9.8698E-25
0.0040000,0.0020000,-0.099000,1.6009E-22,7.7914E-23,-2.9535E-8,8.1976E-25
0.0050000,0.0020000,-0.099000,1.6009E-22,7.7914E-23,-2.3767E-8,6.5967E-25
-0.0050000,0.0030000,-0.099000,-1.5562E-22,1.1544E-22,-2.1222E-8,5.8902E-25
-0.0040000,0.0030000,-0.099000,-1.2874E-22,1.3819E-22,-2.6884E-8,7.4618E-25
-0.0030000,0.0030000,-0.099000,-1.3365E-22,1.0901E-22,-3.1359E-8,8.7039E-25
-0.0020000,0.0030000,-0.099000,-1.1084E-22,1.1771E-22,-3.5367E-8,9.8164E-25
-0.0010000,0.0030000,-0.099000,-5.4148E-23,1.6341E-22,-3.7681E-8,1.0458E-24
6.9397E-20,0.0030000,-0.099000,-2.6822E-23,1.6424E-22,-3.9062E-8,1.0842E-24
0.0010000,0.0030000,-0.099000,8.0657E-23,1.5582E-22,-3.8009E-8,1.0549E-24
0.0020000,0.0030000,-0.099000,9.2409E-23,1.3347E-22,-3.4945E-8,9.6991E-25
0.0030000,0.0030000,-0.099000,1.1265E-22,1.2873E-22,-3.1009E-8,8.6068E-25
0.0040000,0.0030000,-0.099000,1.6059E-22,1.0022E-22,-2.6023E-8,7.2227E-25
0.0050000,0.0030000,-0.099000,1.5826E-22,9.9606E-23,-2.0876E-8,5.7942E-25
-0.0050000,0.0040000,-0.099000,-1.5562E-22,1.1544E-22,-1.7063E-8,4.7359E-25
-0.0040000,0.0040000,-0.099000,-1.2493E-22,1.3557E-22,-2.1931E-8,6.0871E-25
-0.0030000,0.0040000,-0.099000,-1.1016E-22,1.4286E-22,-2.6385E-8,7.3234E-25
-0.0020000,0.0040000,-0.099000,-6.8266E-23,1.8080E-22,-2.9910E-8,8.3016E-25
-0.0010000,0.0040000,-0.099000,-5.4142E-23,1.6543E-22,-3.1766E-8,8.8170E-25
1.8575E-20,0.0040000,-0.099000,-2.9048E-23,1.7012E-22,-3.3115E-8,9.1913E-25
0.0010000,0.0040000,-0.099000,7.8179E-23,1.5066E-22,-3.2409E-8,8.9953E-25
0.0020000,0.0040000,-0.099000,7.8179E-23,1.5066E-22,-2.9592E-8,8.2135E-25
0.0030000,0.0040000,-0.099000,9.9120E-23,1.5631E-22,-2.6069E-8,7.2355E-25
0.0040000,0.0040000,-0.099000,1.6059E-22,1.0022E-22,-2.2412E-8,6.2205E-25
0.0050000,0.0040000,-0.099000,1.6123E-22,1.1691E-22,-1.7262E-8,4.7911E-25
-0.0050000,0.0050000,-0.099000,-1.1877E-22,1.5544E-22,-1.2880E-8,3.5750E-25
-0.0040000,0.0050000,-0.099000,-1.1877E-22,1.5544E-22,-1.7160E-8,4.7627E-25
-0.0030000,0.0050000,-0.099000,-6.6416E-23,1.7500E-22,-2.0991E-8,5.8262E-25
-0.0020000,0.0050000,-0.099000,-6.8266E-23,1.8080E-22,-2.3396E-8,6.4936E-25
-0.0010000,0.0050000,-0.099000,-5.4142E-23,1.6543E-22,-2.5806E-8,7.1627E-25
-5.4210E-20,0.0050000,-0.099000,1.5058E-23,1.8418E-22,-2.5897E-8,7.1879E-25
0.0010000,0.0050000,-0.099000,1.5058E-23,1.8418E-22,-2.5355E-8,7.0373E-25
0.0020000,0.0050000,-0.099000,9.9120E-23,1.5631E-22,-2.4008E-8,6.6636E-25
0.0030000,0.0050000,-0.099000,7.9955E-23,1.7069E-22,-2.0618E-8,5.7227E-25
0.0040000,0.0050000,-0.099000,1.2115E-22,1.5107E-22,-1.6623E-8,4.6138E-25
0.0050000,0.0050000,-0.099000,1.6123E-22,1.1691E-22,-1.3050E-8,3.6220E-25
-0.0050000,-0.0050000,-0.098000,-5.4401E-9,-4.9971E-9,-1.3643E-8,1.3107E-11
-0.0040000,-0.0050000,-0.098000,-4.2190E-9,-6.0616E-9,-1.8620E-8,1.7799E-11
-0.0030000,-0.0050000,-0.098000,-3.7165E-9,-6.7778E-9,-2.2769E-8,2.1766E-11
-0.0020000,-0.0050000,-0.098000,-2.6836E-9,-5.8701E-9,-2.5942E-8,2.4966E-11
-0.0010000,-0.0050000,-0.098000,-9.1167E-10,-5.6959E-9,-2.8071E-8,2.6858E-11
-1.0842E-19,-0.0050000,-0.098000,-4.8942E-10,-6.9666E-9,-2.8162E-8,2.7558E-11
0.0010000,-0.0050000,-0.098000,1.4934E-9,-6.4766E-9,-2.7639E-8,2.6914E-11
0.0020000,-0.0050000,-0.098000,2.6093E-9,-6.0778E-9,-2.5581E-8,2.4909E-11
0.0030000,-0.0050000,-0.098000,3.3850E-9,-6.0945E-9,-2.2207E-8,2.1990E-11
0.0040000,-0.0050000,-0.098000,4.4562E-9,-5.0923E-9,-1.8631E-8,1.8052E-11
0.0050000,-0.0050000,-0.098000,5.0143E-9,-4.7821E-9,-1.3721E-8,1.3436E-11
-0.0050000,-0.0040000,-0.098000,-5.5342E-9,-4.4125E-9,-1.8303E-8,1.7688E-11
-0.0040000,-0.0040000,-0.098000,-5.2708E-9,-4.7566E-9,-2.3833E-8,2.2995E-11
-0.0030000,-0.0040000,-0.098000,-4.2139E-9,-5.0749E-9,-2.8311E-8,2.7557E-11
-0.0020000,-0.0040000,-0.098000,-2.8349E-9,-5.8810E-9,-3.1478E-8,3.0924E-11
-0.0010000,-0.0040000,-0.098000,-1.1247E-9,-6.3840E-9,-3.3737E-8,3.3089E-11
5.4210E-20,-0.0040000,-0.098000,3.3205E-10,-6.2679E-9,-3.4523E-8,3.3826E-11
0.0010000,-0.0040000,-0.098000,1.5565E-9,-6.0481E-9,-3.3951E-8,3.2991E-11
0.0020000,-0.0040000,-0.098000,3.3144E-9,-5.7916E-9,-3.1752E-8,3.0892E-11
0.0030000,-0.0040000,-0.098000,3.8608E-9,-5.1261E-9,-2.7943E-8,2.7607E-11
0.0040000,-0.0040000,-0.098000,4.5770E-9,-4.9502E-9,-2.3914E-8,2.3202E-11
0.0050000,-0.0040000,-0.098000,5.5519E-9,-4.4787E-9,-1.8409E-8,1.8123E-11
-0.0050000,-0.0030000,-0.098000,-6.0922E-9,-3.1420E-9,-2.2448E-8,2.1674E-11
-0.0040000,-0.0030000,-0.098000,-5.3634E-9,-3.7911E-9,-2.8331E-8,2.7560E-11
-0.0030000,-0.0030000,-0.098000,-4.5905E-9,-4.5907E-9,-3.2903E-8,3.2127E-11
-0.0020000,-0.0030000,-0.098000,-3.6938E-9,-4.9739E-9,-3.6997E-8,3.6247E-11
-0.0010000,-0.0030000,-0.098000,-1.4528E-9,-5.1811E-9,-3.9191E-8,3.8807E-11
1.3553E-20,-0.0030000,-0.098000,3.4293E-10,-6.1253E-9,-4.0123E-8,3.9851E-11
0.0010000,-0.0030000,-0.098000,1.6245E-9,-5.5072E-9,-3.9226E-8,3.8972E-11
0.0020000,-0.0030000,-0.098000,3.5344E-9,-5.0419E-9,-3.7093E-8,3.6233E-11
0.0030000,-0.0030000,-0.098000,4.4748E-9,-4.5719E-9,-3.3071E-8,3.2431E-11
0.0040000,-0.0030000,-0.098000,5.0816E-9,-3.3495E-9,-2.8135E-8,2.7557E-11
0.0050000,-0.0030000,-0.098000,6.0303E-9,-3.1613E-9,-2.2469E-8,2.2001E-11
-0.0050000,-0.0020000,-0.098000,-6.1878E-9,-3.1046E-9,-2.5753E-8,2.4709E-11
-0.0040000,-0.0020000,-0.098000,-5.8690E-9,-3.2461E-9,-3.1843E-8,3.0880E-11
-0.0030000,-0.0020000,-0.098000,-4.8214E-9,-3.9910E-9,-3.7415E-8,3.6215E-11
