% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0010000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-2.1920E-22,-1.4882E-22,-1.8694E-8,5.1886E-25
-0.0040000,-0.0050000,-0.099000,-1.5532E-22,-2.2422E-22,-2.3085E-8,6.4074E-25
-0.0030000,-0.0050000,-0.099000,-1.2946E-22,-2.2900E-22,-2.8475E-8,7.9035E-25
-0.0020000,-0.0050000,-0.099000,-8.9857E-23,-2.3765E-22,-3.2585E-8,9.0442E-25
-0.0010000,-0.0050000,-0.099000,-4.2544E-23,-2.4458E-22,-3.5136E-8,9.7522E-25
-4.8052E-20,-0.0050000,-0.099000,-4.2544E-23,-2.4458E-22,-3.6669E-8,1.0178E-24
0.0010000,-0.0050000,-0.099000,1.0148E-22,-2.3230E-22,-3.6363E-8,1.0350E-24
0.0020000,-0.0050000,-0.099000,9.7089E-23,-2.2189E-22,-3.2918E-8,9.2236E-25
0.0030000,-0.0050000,-0.099000,9.7102E-23,-2.3608E-22,-2.9472E-8,8.2771E-25
0.0040000,-0.0050000,-0.099000,1.6899E-22,-1.8775E-22,-2.3827E-8,6.5268E-25
0.0050000,-0.0050000,-0.099000,1.7098E-22,-1.9139E-22,-1.7750E-8,4.8599E-25
-0.0050000,-0.0040000,-0.099000,-2.1920E-22,-1.4882E-22,-2.4055E-8,6.6767E-25
-0.0040000,-0.0040000,-0.099000,-1.9604E-22,-1.7761E-22,-3.0356E-8,8.4255E-25
-0.0030000,-0.0040000,-0.099000,-1.7374E-22,-1.7375E-22,-3.6493E-8,1.0129E-24
-0.0020000,-0.0040000,-0.099000,-1.5374E-22,-1.8126E-22,-4.2095E-8,1.1684E-24
-0.0010000,-0.0040000,-0.099000,-6.8630E-23,-2.2962E-22,-4.3684E-8,1.2125E-24
-8.6221E-20,-0.0040000,-0.099000,2.2254E-23,-2.3632E-22,-4.5130E-8,1.2526E-24
0.0010000,-0.0040000,-0.099000,5.8912E-23,-2.2891E-22,-4.3678E-8,1.2123E-24
0.0020000,-0.0040000,-0.099000,1.0881E-22,-2.1365E-22,-4.1141E-8,1.1419E-24
0.0030000,-0.0040000,-0.099000,1.8110E-22,-1.7355E-22,-3.7096E-8,1.0296E-24
0.0040000,-0.0040000,-0.099000,1.6803E-22,-1.8492E-22,-3.0771E-8,8.4238E-25
0.0050000,-0.0040000,-0.099000,2.1034E-22,-1.6907E-22,-2.4212E-8,6.7202E-25
-0.0050000,-0.0030000,-0.099000,-2.2849E-22,-1.2269E-22,-2.9056E-8,8.0647E-25
-0.0040000,-0.0030000,-0.099000,-2.2849E-22,-1.2269E-22,-3.7288E-8,1.0350E-24
-0.0030000,-0.0030000,-0.099000,-1.7245E-22,-1.5907E-22,-4.2711E-8,1.1855E-24
-0.0020000,-0.0030000,-0.099000,-1.4750E-22,-1.6443E-22,-4.8425E-8,1.3441E-24
-0.0010000,-0.0030000,-0.099000,-9.2874E-23,-2.1599E-22,-5.2971E-8,1.4702E-24
0.0000,-0.0030000,-0.099000,-1.0948E-23,-2.6262E-22,-5.4768E-8,1.5201E-24
0.0010000,-0.0030000,-0.099000,5.7278E-23,-2.3493E-22,-5.2033E-8,1.4442E-24
0.0020000,-0.0030000,-0.099000,1.3377E-22,-1.9083E-22,-4.8236E-8,1.3388E-24
0.0030000,-0.0030000,-0.099000,1.8110E-22,-1.7355E-22,-4.3349E-8,1.2032E-24
0.0040000,-0.0030000,-0.099000,1.8395E-22,-1.4888E-22,-3.6723E-8,1.0193E-24
0.0050000,-0.0030000,-0.099000,2.3146E-22,-1.1774E-22,-2.9279E-8,7.9991E-25
-0.0050000,-0.0020000,-0.099000,-2.3544E-22,-1.1952E-22,-3.2158E-8,8.9256E-25
-0.0040000,-0.0020000,-0.099000,-2.3544E-22,-1.1952E-22,-4.0640E-8,1.1280E-24
-0.0030000,-0.0020000,-0.099000,-1.9107E-22,-1.3777E-22,-4.8290E-8,1.3403E-24
-0.0020000,-0.0020000,-0.099000,-2.1935E-22,-1.4250E-22,-5.7479E-8,1.5954E-24
-0.0010000,-0.0020000,-0.099000,-9.1916E-23,-2.2360E-22,-6.1006E-8,1.6933E-24
1.6941E-21,-0.0020000,-0.099000,-2.3637E-21,1.3889E-21,-6.4258E-8,1.2353E-24
0.0010000,-0.0020000,-0.099000,2.0761E-21,-6.5885E-22,-6.3775E-8,2.1950E-24
0.0020000,-0.0020000,-0.099000,1.5282E-22,-1.7938E-22,-5.6306E-8,1.5628E-24
0.0030000,-0.0020000,-0.099000,1.9655E-22,-1.5656E-22,-4.8916E-8,1.3577E-24
0.0040000,-0.0020000,-0.099000,2.0516E-22,-1.2900E-22,-4.1677E-8,1.1568E-24
0.0050000,-0.0020000,-0.099000,2.3557E-22,-1.1653E-22,-3.3476E-8,9.2914E-25
-0.0050000,-0.0010000,-0.099000,-2.5453E-22,-4.1331E-23,-3.5463E-8,9.8430E-25
-0.0040000,-0.0010000,-0.099000,-2.2347E-22,-4.7814E-23,-4.3886E-8,1.2181E-24
-0.0030000,-0.0010000,-0.099000,-2.2786E-22,-4.5961E-23,-5.2038E-8,1.4443E-24
-0.0020000,-0.0010000,-0.099000,-1.1009E-21,-5.5336E-22,-6.2283E-8,1.8025E-24
-0.0010000,-0.0010000,-0.099000,-1.2176E-8,-1.3869E-8,-3.9961E-8,1.7200E-11
3.7269E-20,-0.0010000,-0.099000,1.4057E-9,-9.8666E-9,-3.7231E-8,2.3930E-11
0.0010000,-0.0010000,-0.099000,1.4604E-8,-1.1917E-8,-4.0297E-8,1.7428E-11
0.0020000,-0.0010000,-0.099000,2.4807E-22,-1.1949E-22,-6.1419E-8,1.7085E-24
0.0030000,-0.0010000,-0.099000,2.1180E-22,-8.6072E-23,-5.2532E-8,1.4581E-24
0.0040000,-0.0010000,-0.099000,2.2769E-22,-3.9890E-23,-4.4135E-8,1.2250E-24
0.0050000,-0.0010000,-0.099000,2.5003E-22,-4.6652E-23,-3.5420E-8,9.8311E-25
-0.0050000,-1.6263E-19,-0.099000,-2.3166E-22,1.0380E-23,-3.7032E-8,1.0278E-24
-0.0040000,-6.8487E-21,-0.099000,-2.2760E-22,-1.6665E-23,-4.5042E-8,1.2502E-24
-0.0030000,-2.7105E-20,-0.099000,-2.8648E-22,-2.4725E-23,-5.5026E-8,1.5273E-24
-0.0020000,5.5505E-20,-0.099000,2.1275E-21,-1.7127E-21,-6.1968E-8,1.8598E-24
-0.0010000,-8.4247E-21,-0.099000,-1.0789E-8,-2.2017E-10,-3.8269E-8,2.3917E-11
2.7105E-20,2.7105E-20,-0.099000,1.6021E-10,6.9632E-11,-3.6092E-8,2.9247E-11
0.0010000,-1.3553E-20,-0.099000,1.0470E-8,-3.5894E-10,-3.7600E-8,2.3928E-11
0.0020000,-1.5407E-32,-0.099000,4.5757E-21,-4.3613E-21,-6.5445E-8,2.8018E-24
0.0030000,5.4210E-20,-0.099000,3.1398E-22,1.7545E-23,-5.4133E-8,1.5025E-24
0.0040000,-1.2197E-19,-0.099000,2.3130E-22,3.5690E-23,-4.5138E-8,1.2528E-24
0.0050000,-1.8129E-19,-0.099000,2.4312E-22,2.8914E-23,-3.6319E-8,1.0080E-24
-0.0050000,0.0010000,-0.099000,-2.4332E-22,8.2774E-23,-3.6275E-8,1.0068E-24
-0.0040000,0.0010000,-0.099000,-2.2967E-22,4.7231E-23,-4.4737E-8,1.2417E-24
-0.0030000,0.0010000,-0.099000,-2.5524E-22,5.6204E-23,-5.2056E-8,1.4449E-24
-0.0020000,0.0010000,-0.099000,-2.5524E-22,5.6204E-23,-6.1252E-8,1.7001E-24
-0.0010000,0.0010000,-0.099000,-1.4024E-8,1.0143E-8,-3.9951E-8,1.7254E-11
-1.3553E-19,0.0010000,-0.099000,-1.8554E-10,1.2424E-8,-3.8630E-8,2.3394E-11
0.0010000,0.0010000,-0.099000,1.4316E-8,1.1986E-8,-3.9999E-8,1.7318E-11
0.0020000,0.0010000,-0.099000,2.4163E-22,1.6221E-22,-6.1386E-8,1.7038E-24
0.0030000,0.0010000,-0.099000,2.2920E-22,6.7590E-23,-5.2019E-8,1.4438E-24
0.0040000,0.0010000,-0.099000,2.2920E-22,6.7590E-23,-4.3761E-8,1.2146E-24
0.0050000,0.0010000,-0.099000,2.4821E-22,3.6353E-23,-3.5129E-8,9.7503E-25
-0.0050000,0.0020000,-0.099000,-2.4332E-22,8.2774E-23,-3.3293E-8,9.2405E-25
-0.0040000,0.0020000,-0.099000,-2.0058E-22,1.0073E-22,-4.1336E-8,1.1473E-24
-0.0030000,0.0020000,-0.099000,-1.7410E-22,1.4507E-22,-4.7990E-8,1.3320E-24
-0.0020000,0.0020000,-0.099000,-2.3170E-22,1.9647E-22,-5.5855E-8,1.5503E-24
-0.0010000,0.0020000,-0.099000,-2.5067E-21,-2.1509E-21,-6.0790E-8,4.2253E-25
4.1909E-19,0.0020000,-0.099000,3.1718E-21,-2.7576E-22,-6.4650E-8,-2.4394E-24
0.0010000,0.0020000,-0.099000,1.2148E-22,2.4560E-22,-6.0719E-8,1.6853E-24
0.0020000,0.0020000,-0.099000,1.2148E-22,2.4560E-22,-5.6343E-8,1.5638E-24
0.0030000,0.0020000,-0.099000,1.9369E-22,1.2607E-22,-4.8490E-8,1.3459E-24
0.0040000,0.0020000,-0.099000,2.1830E-22,1.0625E-22,-4.0275E-8,1.1179E-24
0.0050000,0.0020000,-0.099000,2.1830E-22,1.0625E-22,-3.2410E-8,8.9955E-25
-0.0050000,0.0030000,-0.099000,-2.1221E-22,1.5742E-22,-2.8939E-8,8.0321E-25
-0.0040000,0.0030000,-0.099000,-1.7555E-22,1.8845E-22,-3.6660E-8,1.0175E-24
-0.0030000,0.0030000,-0.099000,-1.8224E-22,1.4865E-22,-4.2762E-8,1.1869E-24
-0.0020000,0.0030000,-0.099000,-1.5115E-22,1.6052E-22,-4.8228E-8,1.3386E-24
-0.0010000,0.0030000,-0.099000,-7.3838E-23,2.2283E-22,-5.1383E-8,1.4262E-24
6.9397E-20,0.0030000,-0.099000,-3.6576E-23,2.2396E-22,-5.3267E-8,1.4785E-24
0.0010000,0.0030000,-0.099000,1.0999E-22,2.1248E-22,-5.1830E-8,1.4386E-24
0.0020000,0.0030000,-0.099000,1.2601E-22,1.8201E-22,-4.7652E-8,1.3226E-24
0.0030000,0.0030000,-0.099000,1.5362E-22,1.7555E-22,-4.2285E-8,1.1737E-24
0.0040000,0.0030000,-0.099000,2.1899E-22,1.3667E-22,-3.5485E-8,9.8492E-25
0.0050000,0.0030000,-0.099000,2.1581E-22,1.3583E-22,-2.8467E-8,7.9011E-25
-0.0050000,0.0040000,-0.099000,-2.1221E-22,1.5742E-22,-2.3267E-8,6.4580E-25
-0.0040000,0.0040000,-0.099000,-1.7036E-22,1.8487E-22,-2.9906E-8,8.3006E-25
-0.0030000,0.0040000,-0.099000,-1.5021E-22,1.9482E-22,-3.5980E-8,9.9865E-25
-0.0020000,0.0040000,-0.099000,-9.3090E-23,2.4655E-22,-4.0786E-8,1.1320E-24
-0.0010000,0.0040000,-0.099000,-7.3830E-23,2.2558E-22,-4.3318E-8,1.2023E-24
1.8575E-20,0.0040000,-0.099000,-3.9611E-23,2.3198E-22,-4.5157E-8,1.2534E-24
0.0010000,0.0040000,-0.099000,1.0661E-22,2.0545E-22,-4.4194E-8,1.2266E-24
0.0020000,0.0040000,-0.099000,1.0661E-22,2.0545E-22,-4.0353E-8,1.1200E-24
0.0030000,0.0040000,-0.099000,1.3516E-22,2.1315E-22,-3.5548E-8,9.8666E-25
0.0040000,0.0040000,-0.099000,2.1899E-22,1.3667E-22,-3.0561E-8,8.4825E-25
0.0050000,0.0040000,-0.099000,2.1986E-22,1.5942E-22,-2.3539E-8,6.5333E-25
-0.0050000,0.0050000,-0.099000,-1.6196E-22,2.1196E-22,-1.7564E-8,4.8750E-25
-0.0040000,0.0050000,-0.099000,-1.6196E-22,2.1196E-22,-2.3399E-8,6.4946E-25
-0.0030000,0.0050000,-0.099000,-9.0568E-23,2.3864E-22,-2.8624E-8,7.9448E-25
-0.0020000,0.0050000,-0.099000,-9.3090E-23,2.4655E-22,-3.1903E-8,8.8549E-25
-0.0010000,0.0050000,-0.099000,-7.3830E-23,2.2558E-22,-3.5190E-8,9.7673E-25
-5.4210E-20,0.0050000,-0.099000,2.0534E-23,2.5115E-22,-3.5314E-8,9.8017E-25
0.0010000,0.0050000,-0.099000,2.0534E-23,2.5115E-22,-3.4575E-8,9.5964E-25
0.0020000,0.0050000,-0.099000,1.3516E-22,2.1315E-22,-3.2738E-8,9.0867E-25
0.0030000,0.0050000,-0.099000,1.0903E-22,2.3277E-22,-2.8116E-8,7.8036E-25
0.0040000,0.0050000,-0.099000,1.6520E-22,2.0601E-22,-2.2668E-8,6.2916E-25
0.0050000,0.0050000,-0.099000,2.1986E-22,1.5942E-22,-1.7795E-8,4.9391E-25
-0.0050000,-0.0050000,-0.098000,-7.4183E-9,-6.8142E-9,-1.8604E-8,1.7873E-11
-0.0040000,-0.0050000,-0.098000,-5.7532E-9,-8.2658E-9,-2.5391E-8,2.4271E-11
-0.0030000,-0.0050000,-0.098000,-5.0680E-9,-9.2424E-9,-3.1049E-8,2.9681E-11
-0.0020000,-0.0050000,-0.098000,-3.6595E-9,-8.0047E-9,-3.5376E-8,3.4044E-11
-0.0010000,-0.0050000,-0.098000,-1.2432E-9,-7.7671E-9,-3.8279E-8,3.6624E-11
-1.0842E-19,-0.0050000,-0.098000,-6.6739E-10,-9.4999E-9,-3.8403E-8,3.7580E-11
0.0010000,-0.0050000,-0.098000,2.0364E-9,-8.8317E-9,-3.7690E-8,3.6701E-11
0.0020000,-0.0050000,-0.098000,3.5581E-9,-8.2879E-9,-3.4884E-8,3.3966E-11
0.0030000,-0.0050000,-0.098000,4.6159E-9,-8.3107E-9,-3.0282E-8,2.9987E-11
0.0040000,-0.0050000,-0.098000,6.0766E-9,-6.9441E-9,-2.5406E-8,2.4616E-11
0.0050000,-0.0050000,-0.098000,6.8377E-9,-6.5210E-9,-1.8710E-8,1.8321E-11
-0.0050000,-0.0040000,-0.098000,-7.5466E-9,-6.0171E-9,-2.4959E-8,2.4120E-11
-0.0040000,-0.0040000,-0.098000,-7.1875E-9,-6.4863E-9,-3.2499E-8,3.1357E-11
-0.0030000,-0.0040000,-0.098000,-5.7462E-9,-6.9203E-9,-3.8605E-8,3.7578E-11
-0.0020000,-0.0040000,-0.098000,-3.8657E-9,-8.0195E-9,-4.2925E-8,4.2168E-11
-0.0010000,-0.0040000,-0.098000,-1.5336E-9,-8.7055E-9,-4.6006E-8,4.5121E-11
5.4210E-20,-0.0040000,-0.098000,4.5280E-10,-8.5471E-9,-4.7077E-8,4.6126E-11
0.0010000,-0.0040000,-0.098000,2.1225E-9,-8.2475E-9,-4.6297E-8,4.4987E-11
0.0020000,-0.0040000,-0.098000,4.5196E-9,-7.8977E-9,-4.3298E-8,4.2125E-11
0.0030000,-0.0040000,-0.098000,5.2648E-9,-6.9902E-9,-3.8105E-8,3.7646E-11
0.0040000,-0.0040000,-0.098000,6.2414E-9,-6.7503E-9,-3.2610E-8,3.1639E-11
0.0050000,-0.0040000,-0.098000,7.5708E-9,-6.1073E-9,-2.5103E-8,2.4713E-11
-0.0050000,-0.0030000,-0.098000,-8.3075E-9,-4.2845E-9,-3.0611E-8,2.9556E-11
-0.0040000,-0.0030000,-0.098000,-7.3138E-9,-5.1696E-9,-3.8633E-8,3.7581E-11
-0.0030000,-0.0030000,-0.098000,-6.2598E-9,-6.2600E-9,-4.4867E-8,4.3810E-11
-0.0020000,-0.0030000,-0.098000,-5.0370E-9,-6.7825E-9,-5.0450E-8,4.9428E-11
-0.0010000,-0.0030000,-0.098000,-1.9811E-9,-7.0651E-9,-5.3442E-8,5.2919E-11
1.3553E-20,-0.0030000,-0.098000,4.6763E-10,-8.3527E-9,-5.4713E-8,5.4343E-11
0.0010000,-0.0030000,-0.098000,2.2153E-9,-7.5099E-9,-5.3490E-8,5.3143E-11
0.0020000,-0.0030000,-0.098000,4.8197E-9,-6.8753E-9,-5.0581E-8,4.9409E-11
0.0030000,-0.0030000,-0.098000,6.1020E-9,-6.2344E-9,-4.5097E-8,4.4224E-11
0.0040000,-0.0030000,-0.098000,6.9295E-9,-4.5675E-9,-3.8366E-8,3.7578E-11
0.0050000,-0.0030000,-0.098000,8.2231E-9,-4.3109E-9,-3.0640E-8,3.0002E-11
-0.0050000,-0.0020000,-0.098000,-8.4379E-9,-4.2335E-9,-3.5118E-8,3.3694E-11
-0.0040000,-0.0020000,-0.098000,-8.0032E-9,-4.4264E-9,-4.3422E-8,4.2109E-11
-0.0030000,-0.0020000,-0.098000,-6.5747E-9,-5.4423E-9,-5.1021E-8,4.9384E-11
