% Model:              Sample_ExBprobe_E.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:12
% Dimension:          3
% Nodes:              24321
% Expressions:        147
% Description:        x-coordinate, y-coordinate, z-coordinate, Electric field, x-component, Electric field, y-component, Electric field, z-component, Electric potential
% Length unit:        m
% x (m),y (m),z (m),es.Ex (V/m),es.Ey (V/m),es.Ez (V/m),V (V)
0.0020000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-2.7105E-20,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
7.5856E-20,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-19,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.10000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-4.8052E-20,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-8.6221E-20,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
1.6941E-21,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
3.7269E-20,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-1.6263E-19,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-6.8487E-21,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-2.7105E-20,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,5.5505E-20,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-8.4247E-21,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-20,2.7105E-20,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-1.3553E-20,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-1.5407E-32,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,5.4210E-20,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-1.2197E-19,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-1.8129E-19,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-1.3553E-19,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0010000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
4.1909E-19,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0020000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
6.9397E-20,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0030000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
1.8575E-20,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0040000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-5.4210E-20,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0050000,-0.099000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-1.0842E-19,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0050000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
5.4210E-20,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0040000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
1.3553E-20,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0030000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
2.7105E-20,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
5.2516E-20,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,1.2197E-19,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,1.3553E-19,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,-8.1315E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,-1.3553E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,-2.7105E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
2.6893E-20,1.2176E-19,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,2.0329E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,5.4210E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,3.3881E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,-3.3881E-20,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0040000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0030000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0020000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0010000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0010000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0020000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0030000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0040000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
0.0050000,0.0010000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
-0.0050000,0.0020000,-0.098000,-0.0000,-0.0000,-0.0000,0.0000
